sample_key,preset,object_id,view_idx,target_file,mask_source,method,fg_psnr,fg_rmse,foreground_mse,foreground_psnr,foreground_ssim,full_mse,full_psnr,full_ssim,gt_highlight_area_in_fg,gt_highlight_saturated_ratio,highlight_area_abs_error,highlight_centroid_distance,highlight_chroma_l1_on_gt_mask,highlight_crop_ssim,highlight_mae,highlight_mask_iou,highlight_mse,highlight_mse_ratio,highlight_p95_luma_abs_error,highlight_p99_luma_abs_error,highlight_psnr,highlight_rmse,highlight_saturated_ratio_abs_error,lpips_foreground,lpips_full,lpips_highlight_crop,non_highlight_mse,non_highlight_psnr,pred_highlight_area_in_fg,pred_highlight_saturated_ratio,union_highlight_coverage_in_fg
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_teapot_white_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_teapot_white,0,000_001_studio_small_08.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_teapot_white/000_001_studio_small_08.png,dilightnet,11.16334893114946,0.2765875029172512,0.07650064677000046,11.16334893114946,0.870663590664646,0.07650064677000046,11.16334893114946,0.870663590664646,0.0185089111328125,0.0,0.6726799011230469,0.07086398186513247,0.002335190773010254,0.870663590664646,0.38709813356399536,0.009934152312811799,0.16494806110858917,2.204223487758066,0.1456548571586609,0.1378117799758911,7.826527850279412,0.406137982843995,0.34295135736465454,0.33418750762939453,0.33418750762939453,0.33418750762939453,0.0748327299952507,11.259084108608056,0.6911888122558594,0.34295135736465454,0.7027168273925781
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white_v000_t003,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white,0,000_003_photo_studio_loft_hall.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_serving_bowl_coupe_white/000_003_photo_studio_loft_hall.png,dilightnet,4.60530645209513,0.5884840242183109,0.3463134467601776,4.60530645209513,0.5519343017677232,0.3463134467601776,4.60530645209513,0.5519343017677232,0.12571334838867188,0.2613867521286011,0.5785408020019531,0.11254483448603433,0.014575541019439697,0.5519343017677232,0.2893226444721222,0.14076361653488811,0.15736077725887299,0.42133340536225533,0.0,0.0,8.031035079539594,0.39668725371364405,0.5352450013160706,0.6188978552818298,0.6188978552818298,0.6188978552818298,0.3734827935695648,4.277294014253483,0.704254150390625,0.7966317534446716,0.7275543212890625
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_tray_rectangle_porcelain_v000_t003,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_tray_rectangle_porcelain,0,000_003_studio_small_09.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_tray_rectangle_porcelain/000_003_studio_small_09.png,dilightnet,2.7073355100898135,0.7322059007742922,0.5361254811286926,2.7073355100898135,0.41251464969627005,0.5361254811286926,2.7073355100898135,0.41251464969627005,0.08038330078125,0.0,0.8139724731445312,0.11131370588820286,0.004926711320877075,0.41251464969627005,0.6272017955780029,0.06541190990435052,0.4305454194545746,0.7894784385551776,0.22425490617752075,0.19680386781692505,3.6598102683980116,0.656159599072188,0.7412205934524536,0.639470100402832,0.639470100402832,0.639470100402832,0.5453542470932007,2.633213003299314,0.8943557739257812,0.7412205934524536,0.9148941040039062
highlight_test_samebatch_onehdri_highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic_v000_t010,highlight_test_samebatch_onehdri,highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic,0,000_010_brown_photostudio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_top_paw_dog_bowl_blue_paw_bone_ceramic/000_010_brown_photostudio_02.png,dilightnet,5.448922780660067,0.5340154977810533,0.28517255187034607,5.448922780660067,0.5981321069026292,0.28517255187034607,5.448922780660067,0.5981321069026292,0.12735366821289062,0.0,0.6006622314453125,0.05985347266103116,0.01975332759320736,0.5981321069026292,0.5108338594436646,0.1252628356643532,0.2728017568588257,0.9506019130409317,0.18503916263580322,0.16543138027191162,5.641528371253952,0.5223042761253498,0.6872547268867493,0.5912796854972839,0.5912796854972839,0.5912796854972839,0.2869779169559479,5.421515210819092,0.7280158996582031,0.6872547268867493,0.7601509094238281
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_metal_rough_spheres_no_textures_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_metal_rough_spheres_no_textures,0,000_002_interior.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_metal_rough_spheres_no_textures/000_002_interior.png,rgbx,4.693927489193747,0.582510322184646,0.33931827545166016,4.693927489193747,0.3338790247499344,0.33931827545166016,4.693927489193747,0.3338790247499344,0.1345367431640625,0.0012759441742673516,0.5853614807128906,0.05186998035917777,0.0022193193435668945,0.3338790247499344,0.4121551215648651,0.04163081945561844,0.18742112815380096,0.5164100441306237,0.1710488200187683,0.09135288000106812,7.271814522775431,0.43292161894943637,0.24909265094902366,0.6226091980934143,0.6226091980934143,0.6226091980934143,0.3629308342933655,4.4017613294412525,0.7198982238769531,0.250368595123291,0.8202857971191406
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_transmission_test_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_transmission_test,0,000_014_city.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_transmission_test/000_014_city.png,rgbx,9.726786195426953,0.3263327721394327,0.10649307817220688,9.726786195426953,0.7136807432482002,0.10649307817220688,9.726786195426953,0.7136807432482002,0.14545059204101562,5.245351349003613e-05,0.751220703125,0.21474207359285943,0.005407512187957764,0.7136807432482002,0.3058941066265106,0.13976619410395266,0.10596798360347748,0.9942348454630725,0.18391084671020508,0.14799028635025024,9.748253294959621,0.3255272394185738,0.6617797598883044,0.4942849278450012,0.4942849278450012,0.4942849278450012,0.10658244788646698,9.723143095090997,0.8966712951660156,0.6618322134017944,0.9143295288085938
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_glass_hurricane_candle_holder_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_glass_hurricane_candle_holder,0,000_002_studio.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_glass_hurricane_candle_holder/000_002_studio.png,rgbx,1.2359808557515979,0.8673631301223825,0.752318799495697,1.2359808557515979,0.16436947276337224,0.752318799495697,1.2359808557515979,0.16436947276337224,0.08492279052734375,0.04222441837191582,0.7705841064453125,0.05433802815946294,0.013649046421051025,0.16436947276337224,0.5804727077484131,0.05531987757111363,0.41286608576774597,0.5267349361309289,0.24765878915786743,0.0,3.8419079009416413,0.6425465631125468,0.5192255862057209,0.7583230137825012,0.7583230137825012,0.7583230137825012,0.7838213443756104,1.0578291434817766,0.8555068969726562,0.5614500045776367,0.8911323547363281
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_diffuse_transmission_teacup_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_diffuse_transmission_teacup,0,000_001_courtyard.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_diffuse_transmission_teacup/000_001_courtyard.png,rgbx,6.272481659365553,0.4857087384936979,0.2359129786491394,6.272481659365553,0.5879322220981736,0.2359129786491394,6.272481659365553,0.5879322220981736,0.13105010986328125,0.00634569488465786,0.6744041442871094,0.026248125563639004,0.023808857426047325,0.5879322220981736,0.39398106932640076,0.12478008283546531,0.1775541454553604,0.7255566949812705,0.11234116554260254,0.049713730812072754,7.506691835292428,0.42137174259240545,0.6993363443762064,0.7409480214118958,0.7409480214118958,0.7409480214118958,0.24471436440944672,6.1134053738845395,0.8054542541503906,0.7056820392608643,0.832611083984375
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_chronograph_watch_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_chronograph_watch,0,000_014_white_studio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_chronograph_watch/000_014_white_studio_02.png,rgbx,9.044477294239343,0.35300116224273215,0.1246098205447197,9.044477294239343,0.7994731732541592,0.1246098205447197,9.044477294239343,0.7994731732541592,0.10995101928710938,0.00013877806486561894,0.6990966796875,0.1370217588667213,0.004387786146253347,0.7994731732541592,0.19591586291790009,0.07493440896678506,0.05612501874566078,0.4217704738314345,0.07569015026092529,0.05316472053527832,12.508435009349782,0.23690719437294594,0.2707559877890162,0.32050976157188416,0.32050976157188416,0.32050976157188416,0.13307005167007446,8.759196744870705,0.8090476989746094,0.27089476585388184,0.8549346923828125
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_anisotropy_barn_lamp_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_anisotropy_barn_lamp,0,000_002_white_studio_01.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_anisotropy_barn_lamp/000_002_white_studio_01.png,rgbx,7.590590437202471,0.41732122942489924,0.1741570085287094,7.590590437202471,0.7994822328718919,0.1741570085287094,7.590590437202471,0.7994822328718919,0.06910324096679688,0.007010764442384243,0.8197441101074219,0.09668208096314874,0.0006350080366246402,0.7994822328718919,0.36006543040275574,0.058818320958295915,0.15636613965034485,0.8910883135432668,0.2684980034828186,0.06507837772369385,8.058572855158392,0.39543158656124683,0.5956389838829637,0.3826618790626526,0.3826618790626526,0.3826618790626526,0.17547771334648132,7.557780335301173,0.8888473510742188,0.6026497483253479,0.9047355651855469
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_toy_car_v000_t004,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_toy_car,0,000_004_photo_studio_01.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_toy_car/000_004_photo_studio_01.png,rgbx,8.406587834357735,0.37990115006225816,0.1443248838186264,8.406587834357735,0.7977692919632394,0.1443248838186264,8.406587834357735,0.7977692919632394,0.08693313598632812,0.0007459739572368562,0.7846870422363281,0.12554749216073421,0.0029660959262400866,0.7977692919632394,0.3223154842853546,0.08802809278238918,0.12606774270534515,0.8631042855672332,0.23141568899154663,0.19405490159988403,8.993960233174686,0.35506019588985915,0.786124863254372,0.4657214879989624,0.4657214879989624,0.4657214879989624,0.1460631638765335,8.354592963329495,0.8716201782226562,0.7868708372116089,0.8810005187988281
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_specular_silk_pouf_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_specular_silk_pouf,0,000_014_white_studio_05.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_specular_silk_pouf/000_014_white_studio_05.png,rgbx,11.370416086983573,0.2700717730626255,0.07293876260519028,11.370416086983573,0.8533374353239053,0.07293876260519028,11.370416086983573,0.8533374353239053,0.0744781494140625,0.0,0.7268791198730469,0.008419623539340998,0.002621601102873683,0.8533374353239053,0.22108201682567596,0.0440075119249535,0.0526486374437809,0.7060150623090186,0.27843135595321655,0.2745097875595093,12.78612863952464,0.2294529089895809,0.30854332447052,0.20310182869434357,0.20310182869434357,0.20310182869434357,0.07457154989242554,11.274268304545682,0.8013572692871094,0.30854332447052,0.8389167785644531
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_teapot_white_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_teapot_white,0,000_001_studio_small_08.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_teapot_white/000_001_studio_small_08.png,rgbx,10.528306854664507,0.29756692512248933,0.08854607492685318,10.528306854664507,0.852335456144658,0.08854607492685318,10.528306854664507,0.852335456144658,0.0185089111328125,0.0,0.6738471984863281,0.07087905237811516,0.0009213089942932129,0.852335456144658,0.40261709690093994,0.010257133098770988,0.17892217636108398,2.060324112554677,0.1456548571586609,0.1378117799758911,7.4733582782633725,0.4229919341560593,0.34295135736465454,0.332518994808197,0.332518994808197,0.332518994808197,0.08684176206588745,10.612713730604561,0.6923561096191406,0.34295135736465454,0.7036476135253906
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white_v000_t003,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white,0,000_003_photo_studio_loft_hall.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_serving_bowl_coupe_white/000_003_photo_studio_loft_hall.png,rgbx,4.149156649213176,0.6202148600875476,0.38466647267341614,4.149156649213176,0.4967553299499062,0.38466647267341614,4.149156649213176,0.4967553299499062,0.12571334838867188,0.2613867521286011,0.5766563415527344,0.11241913341886771,0.01191778015345335,0.4967553299499062,0.3264506757259369,0.13822719765094513,0.1811998188495636,0.43776230392140625,0.0,0.0,7.418422408351121,0.42567572029605305,0.5352450013160706,0.6591529250144958,0.6591529250144958,0.6591529250144958,0.41392284631729126,3.830806022155604,0.7023696899414062,0.7966317534446716,0.7275199890136719
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_tray_rectangle_porcelain_v000_t003,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_tray_rectangle_porcelain,0,000_003_studio_small_09.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_tray_rectangle_porcelain/000_003_studio_small_09.png,rgbx,2.745658131585636,0.7289824843532913,0.5314154624938965,2.745658131585636,0.41678838525302175,0.5314154624938965,2.745658131585636,0.41678838525302175,0.08038330078125,0.0,0.8225479125976562,0.11119658670881126,0.004267503973096609,0.41678838525302175,0.6040807366371155,0.06612568346692475,0.4157583713531494,0.7677547048071816,0.22425490617752075,0.19680386781692505,3.8115899744006887,0.6447932779993518,0.7412205934524536,0.6336241960525513,0.6336241960525513,0.6336241960525513,0.5415250062942505,2.663814839235072,0.9029312133789062,0.7412205934524536,0.9223251342773438
highlight_test_samebatch_onehdri_highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic_v000_t010,highlight_test_samebatch_onehdri,highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic,0,000_010_brown_photostudio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_top_paw_dog_bowl_blue_paw_bone_ceramic/000_010_brown_photostudio_02.png,rgbx,5.408488857840192,0.5365072030582015,0.28783997893333435,5.408488857840192,0.592822662772824,0.28783997893333435,5.408488857840192,0.592822662772824,0.12735366821289062,0.0,0.6020240783691406,0.059851151775295604,0.018579551950097084,0.592822662772824,0.5126264691352844,0.12663599925756108,0.2742990255355835,0.9464584679358646,0.18503916263580322,0.16543138027191162,5.61775735250996,0.5237356447059752,0.6872547268867493,0.5873103141784668,0.5873103141784668,0.5873103141784668,0.2898162305355072,5.378772964541193,0.7293777465820312,0.6872547268867493,0.7604331970214844
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_metal_rough_spheres_no_textures_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_metal_rough_spheres_no_textures,0,000_002_interior.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_metal_rough_spheres_no_textures/000_002_interior.png,ours,5.411688910750982,0.5363095796383542,0.2876279652118683,5.411688910750982,0.3721616893730339,0.2876279652118683,5.411688910750982,0.3721616893730339,0.1345367431640625,0.0012759441742673516,0.001678466796875,0.06324846946531498,0.005249768495559692,0.3721616893730339,0.2148238569498062,0.045979721763734965,0.08155752718448639,0.2551369709757574,0.16510367393493652,0.09135288000106812,10.885359504565864,0.28558278516830526,0.21484064811374992,0.6597884893417358,0.6597884893417358,0.6597884893417358,0.3196617364883423,4.953093456691842,0.1362152099609375,0.21611659228801727,0.25885009765625
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_transmission_test_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_transmission_test,0,000_014_city.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_transmission_test/000_014_city.png,ours,6.041800411423869,0.4987810893873811,0.24878257513046265,6.041800411423869,0.39300332035813973,0.24878257513046265,6.041800411423869,0.39300332035813973,0.14545059204101562,5.245351349003613e-05,0.048152923583984375,0.1982020944795404,0.014507591724395752,0.39300332035813973,0.33600112795829773,0.17868367658174972,0.15611694753170013,0.5901115490472448,0.18391084671020508,0.14799028635025024,8.065499488274964,0.39511637213826023,0.1959400907799136,0.740992546081543,0.740992546081543,0.740992546081543,0.2645549774169922,5.774840631079266,0.193603515625,0.19599254429340363,0.2876548767089844
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_glass_hurricane_candle_holder_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_glass_hurricane_candle_holder,0,000_002_studio.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_glass_hurricane_candle_holder/000_002_studio.png,ours,1.9537370461416899,0.7985702881998664,0.6377145051956177,1.9537370461416899,0.2080918333276708,0.6377145051956177,1.9537370461416899,0.2080918333276708,0.08492279052734375,0.04222441837191582,6.4849853515625e-05,0.061674865141797465,0.011597762815654278,0.2080918333276708,0.4860711395740509,0.20660955376023424,0.31643256545066833,0.47403446481108164,0.24373728036880493,0.003474414348602295,4.997188277415469,0.5625233910253584,0.4149222858250141,0.7634495496749878,0.7634495496749878,0.7634495496749878,0.6675307154655457,1.7552874606782072,0.08485794067382812,0.45714670419692993,0.14070892333984375
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_diffuse_transmission_teacup_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_diffuse_transmission_teacup,0,000_001_courtyard.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_diffuse_transmission_teacup/000_001_courtyard.png,ours,6.7796282164812585,0.45816149705442927,0.20991195738315582,6.7796282164812585,0.6160314570944506,0.20991195738315582,6.7796282164812585,0.6160314570944506,0.13105010986328125,0.00634569488465786,0.6837959289550781,0.027113043235288976,0.026397675275802612,0.6160314570944506,0.3060835301876068,0.12610243694196935,0.12783916294574738,0.5751014974782828,0.11234116554260254,0.049713730812072754,8.933360816567507,0.3575460291287646,0.6890900675207376,0.7366963028907776,0.7366963028907776,0.7366963028907776,0.22228974103927612,6.530805800938225,0.8148460388183594,0.6954357624053955,0.8399734497070312
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_chronograph_watch_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_chronograph_watch,0,000_014_white_studio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_chronograph_watch/000_014_white_studio_02.png,ours,9.092119950277631,0.3510702289466004,0.12325030565261841,9.092119950277631,0.7761941123319404,0.12325030565261841,9.092119950277631,0.7761941123319404,0.10995101928710938,0.00013877806486561894,0.7032432556152344,0.1350507080395059,0.0008089641924016178,0.7761941123319404,0.15823686122894287,0.07291001631552813,0.04594874382019043,0.3460005529603125,0.07569015026092529,0.05316472053527832,13.37726357170511,0.214356581005087,0.2099018210428767,0.35466521978378296,0.35466521978378296,0.35466521978378296,0.13279962539672852,8.76803150030977,0.8131942749023438,0.2100405991077423,0.86041259765625
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_anisotropy_barn_lamp_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_anisotropy_barn_lamp,0,000_002_white_studio_01.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_anisotropy_barn_lamp/000_002_white_studio_01.png,ours,7.637221694214736,0.41508679283794775,0.17229704558849335,7.637221694214736,0.7827321062410189,0.17229704558849335,7.637221694214736,0.7827321062410189,0.06910324096679688,0.007010764442384243,0.8193130493164062,0.09666418527553138,0.0029146969318389893,0.7827321062410189,0.3330255150794983,0.05419037819449402,0.14069975912570953,0.8056438751037963,0.2684980034828186,0.06507837772369385,8.51706646065359,0.37509966558997293,0.5327076846733689,0.3973628282546997,0.3973628282546997,0.3973628282546997,0.1746426224708557,7.5784975579141385,0.8884162902832031,0.5397184491157532,0.9082984924316406
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_toy_car_v000_t004,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_toy_car,0,000_004_photo_studio_01.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_toy_car/000_004_photo_studio_01.png,ours,8.423577174142556,0.3791588010426252,0.14376139640808105,8.423577174142556,0.7868332541975992,0.14376139640808105,8.423577174142556,0.7868332541975992,0.08693313598632812,0.0007459739572368562,0.785125732421875,0.12570867498536803,0.004222393035888672,0.7868332541975992,0.3049260973930359,0.08536790705505977,0.11932187527418137,0.8167792894564139,0.23141568899154663,0.19405490159988403,9.2327992984208,0.34542998606690384,0.708060898410622,0.5002904534339905,0.5002904534339905,0.5002904534339905,0.14608827233314514,8.353846469365688,0.8720588684082031,0.7088068723678589,0.8835639953613281
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_specular_silk_pouf_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_specular_silk_pouf,0,000_014_white_studio_05.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_specular_silk_pouf/000_014_white_studio_05.png,ours,11.745389145213716,0.25866075609943173,0.06690538674592972,11.745389145213716,0.8790928128350112,0.06690538674592972,11.745389145213716,0.8790928128350112,0.0744781494140625,0.0,0.7371635437011719,0.008629226036429686,0.007216582540422678,0.8790928128350112,0.11237644404172897,0.048145256992794004,0.02391139417886734,0.3398186537165675,0.27843135595321655,0.2745097875595093,16.213951011516098,0.1546330953543495,0.23017823696136475,0.2162030041217804,0.2162030041217804,0.2162030041217804,0.07036516070365906,11.526423161314224,0.8116416931152344,0.23017823696136475,0.8454170227050781
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_teapot_white_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_teapot_white,0,000_001_studio_small_08.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_teapot_white/000_001_studio_small_08.png,ours,12.511752446226419,0.2368167287293431,0.056082163006067276,12.511752446226419,0.8932783050599002,0.056082163006067276,12.511752446226419,0.8932783050599002,0.0185089111328125,0.0,0.6751251220703125,0.07010478533664376,0.00432172417640686,0.8932783050599002,0.22113162279129028,0.013089346183902058,0.061095770448446274,1.0912370191516916,0.1456548571586609,0.1378117799758911,12.139888541515685,0.2471755862710682,0.22609233856201172,0.27439555525779724,0.27439555525779724,0.27439555525779724,0.05598762631416321,12.519079447306504,0.693634033203125,0.22609233856201172,0.70294189453125
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white_v000_t003,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white,0,000_003_photo_studio_loft_hall.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_serving_bowl_coupe_white/000_003_photo_studio_loft_hall.png,ours,4.631488439540695,0.5867128201729799,0.3442319333553314,4.631488439540695,0.5557443734254689,0.3442319333553314,4.631488439540695,0.5557443734254689,0.12571334838867188,0.2613867521286011,0.5762405395507812,0.11287720866107323,0.015751391649246216,0.5557443734254689,0.28317490220069885,0.14342931826805513,0.15438397228717804,0.41553565365168466,0.0,0.0,8.113977889001937,0.39291725883088674,0.5162190794944763,0.6235588788986206,0.6235588788986206,0.6235588788986206,0.37153002619743347,4.300060818094521,0.7019538879394531,0.7776058316230774,0.723846435546875
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_tray_rectangle_porcelain_v000_t003,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_tray_rectangle_porcelain,0,000_003_studio_small_09.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_tray_rectangle_porcelain/000_003_studio_small_09.png,ours,2.818138568045666,0.7229247135810167,0.5226201415061951,2.818138568045666,0.42574615587085035,0.5226201415061951,2.818138568045666,0.42574615587085035,0.08038330078125,0.0,0.8204421997070312,0.11134933408697115,0.005103459116071463,0.42574615587085035,0.544196605682373,0.06534074436096454,0.39647987484931946,0.7429642199668629,0.22425490617752075,0.19680386781692505,4.017788523910426,0.6296664790580164,0.7412205934524536,0.6727433800697327,0.6727433800697327,0.6727433800697327,0.5336459875106812,2.7274675168981863,0.9008255004882812,0.7412205934524536,0.9210281372070312
highlight_test_samebatch_onehdri_highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic_v000_t010,highlight_test_samebatch_onehdri,highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic,0,000_010_brown_photostudio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_top_paw_dog_bowl_blue_paw_bone_ceramic/000_010_brown_photostudio_02.png,ours,6.134867996325243,0.4934652787181222,0.243507981300354,6.134867996325243,0.6725711711107577,0.243507981300354,6.134867996325243,0.6725711711107577,0.12735366821289062,0.0,0.6095008850097656,0.0598153119790322,0.02190355397760868,0.6725711711107577,0.39616334438323975,0.13767249864411546,0.21588583290576935,0.8721281497205435,0.18503916263580322,0.16543138027191162,6.657758564741242,0.4646351610734699,0.6701213121414185,0.5695408582687378,0.5695408582687378,0.5695408582687378,0.24753911793231964,6.0635616093348315,0.7368545532226562,0.6701213121414185,0.7596282958984375
