sample_key,preset,object_id,view_idx,target_file,mask_source,method,fg_psnr,fg_rmse,foreground_mse,foreground_psnr,foreground_ssim,full_mse,full_psnr,full_ssim,gt_highlight_area_in_fg,gt_highlight_saturated_ratio,highlight_area_abs_error,highlight_centroid_distance,highlight_chroma_l1_on_gt_mask,highlight_crop_ssim,highlight_mae,highlight_mask_iou,highlight_mse,highlight_mse_ratio,highlight_p95_luma_abs_error,highlight_p99_luma_abs_error,highlight_psnr,highlight_rmse,highlight_saturated_ratio_abs_error,lpips_foreground,lpips_full,lpips_highlight_crop,non_highlight_mse,non_highlight_psnr,pred_highlight_area_in_fg,pred_highlight_saturated_ratio,union_highlight_coverage_in_fg
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_diffuse_transmission_teacup_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_diffuse_transmission_teacup,0,000_001_courtyard.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_diffuse_transmission_teacup/000_001_courtyard.png,rgbx,6.272481659365553,0.4857087384936979,0.2359129786491394,6.272481659365553,0.5879322220981736,0.2359129786491394,6.272481659365553,0.5879322220981736,0.13105010986328125,0.00634569488465786,0.6744041442871094,0.026248125563639004,0.023808857426047325,0.5879322220981736,0.39398106932640076,0.12478008283546531,0.1775541454553604,0.7255566949812705,0.11234116554260254,0.049713730812072754,7.506691835292428,0.42137174259240545,0.6993363443762064,0.7409480214118958,0.7409480214118958,0.7409480214118958,0.24471436440944672,6.1134053738845395,0.8054542541503906,0.7056820392608643,0.832611083984375
highlight_test_samebatch_onehdri_highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic_v000_t010,highlight_test_samebatch_onehdri,highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic,0,000_010_brown_photostudio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_top_paw_dog_bowl_blue_paw_bone_ceramic/000_010_brown_photostudio_02.png,rgbx,5.408488857840192,0.5365072030582015,0.28783997893333435,5.408488857840192,0.592822662772824,0.28783997893333435,5.408488857840192,0.592822662772824,0.12735366821289062,0.0,0.6020240783691406,0.059851151775295604,0.018579551950097084,0.592822662772824,0.5126264691352844,0.12663599925756108,0.2742990255355835,0.9464584679358646,0.18503916263580322,0.16543138027191162,5.61775735250996,0.5237356447059752,0.6872547268867493,0.5873103141784668,0.5873103141784668,0.5873103141784668,0.2898162305355072,5.378772964541193,0.7293777465820312,0.6872547268867493,0.7604331970214844
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_transmission_test_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_transmission_test,0,000_014_city.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_transmission_test/000_014_city.png,rgbx,9.726786195426953,0.3263327721394327,0.10649307817220688,9.726786195426953,0.7136807432482002,0.10649307817220688,9.726786195426953,0.7136807432482002,0.14545059204101562,5.245351349003613e-05,0.751220703125,0.21474207359285943,0.005407512187957764,0.7136807432482002,0.3058941066265106,0.13976619410395266,0.10596798360347748,0.9942348454630725,0.18391084671020508,0.14799028635025024,9.748253294959621,0.3255272394185738,0.6617797598883044,0.4942849278450012,0.4942849278450012,0.4942849278450012,0.10658244788646698,9.723143095090997,0.8966712951660156,0.6618322134017944,0.9143295288085938
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_metal_rough_spheres_no_textures_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_metal_rough_spheres_no_textures,0,000_002_interior.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_metal_rough_spheres_no_textures/000_002_interior.png,rgbx,4.693927489193747,0.582510322184646,0.33931827545166016,4.693927489193747,0.3338790247499344,0.33931827545166016,4.693927489193747,0.3338790247499344,0.1345367431640625,0.0012759441742673516,0.5853614807128906,0.05186998035917777,0.0022193193435668945,0.3338790247499344,0.4121551215648651,0.04163081945561844,0.18742112815380096,0.5164100441306237,0.1710488200187683,0.09135288000106812,7.271814522775431,0.43292161894943637,0.24909265094902366,0.6226091980934143,0.6226091980934143,0.6226091980934143,0.3629308342933655,4.4017613294412525,0.7198982238769531,0.250368595123291,0.8202857971191406
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white_v000_t003,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white,0,000_003_photo_studio_loft_hall.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_serving_bowl_coupe_white/000_003_photo_studio_loft_hall.png,rgbx,4.149156649213176,0.6202148600875476,0.38466647267341614,4.149156649213176,0.4967553299499062,0.38466647267341614,4.149156649213176,0.4967553299499062,0.12571334838867188,0.2613867521286011,0.5766563415527344,0.11241913341886771,0.01191778015345335,0.4967553299499062,0.3264506757259369,0.13822719765094513,0.1811998188495636,0.43776230392140625,0.0,0.0,7.418422408351121,0.42567572029605305,0.5352450013160706,0.6591529250144958,0.6591529250144958,0.6591529250144958,0.41392284631729126,3.830806022155604,0.7023696899414062,0.7966317534446716,0.7275199890136719
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_diffuse_transmission_teacup_v000_t001,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_diffuse_transmission_teacup,0,000_001_courtyard.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_diffuse_transmission_teacup/000_001_courtyard.png,ours,6.7796282164812585,0.45816149705442927,0.20991195738315582,6.7796282164812585,0.6160314570944506,0.20991195738315582,6.7796282164812585,0.6160314570944506,0.13105010986328125,0.00634569488465786,0.6837959289550781,0.027113043235288976,0.026397675275802612,0.6160314570944506,0.3060835301876068,0.12610243694196935,0.12783916294574738,0.5751014974782828,0.11234116554260254,0.049713730812072754,8.933360816567507,0.3575460291287646,0.6890900675207376,0.7366963028907776,0.7366963028907776,0.7366963028907776,0.22228974103927612,6.530805800938225,0.8148460388183594,0.6954357624053955,0.8399734497070312
highlight_test_samebatch_onehdri_highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic_v000_t010,highlight_test_samebatch_onehdri,highlight_test_samples__gso_top_paw_dog_bowl_blue_paw_bone_ceramic,0,000_010_brown_photostudio_02.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_top_paw_dog_bowl_blue_paw_bone_ceramic/000_010_brown_photostudio_02.png,ours,6.134867996325243,0.4934652787181222,0.243507981300354,6.134867996325243,0.6725711711107577,0.243507981300354,6.134867996325243,0.6725711711107577,0.12735366821289062,0.0,0.6095008850097656,0.0598153119790322,0.02190355397760868,0.6725711711107577,0.39616334438323975,0.13767249864411546,0.21588583290576935,0.8721281497205435,0.18503916263580322,0.16543138027191162,6.657758564741242,0.4646351610734699,0.6701213121414185,0.5695408582687378,0.5695408582687378,0.5695408582687378,0.24753911793231964,6.0635616093348315,0.7368545532226562,0.6701213121414185,0.7596282958984375
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_transmission_test_v000_t014,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_transmission_test,0,000_014_city.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_transmission_test/000_014_city.png,ours,6.041800411423869,0.4987810893873811,0.24878257513046265,6.041800411423869,0.39300332035813973,0.24878257513046265,6.041800411423869,0.39300332035813973,0.14545059204101562,5.245351349003613e-05,0.048152923583984375,0.1982020944795404,0.014507591724395752,0.39300332035813973,0.33600112795829773,0.17868367658174972,0.15611694753170013,0.5901115490472448,0.18391084671020508,0.14799028635025024,8.065499488274964,0.39511637213826023,0.1959400907799136,0.740992546081543,0.740992546081543,0.740992546081543,0.2645549774169922,5.774840631079266,0.193603515625,0.19599254429340363,0.2876548767089844
highlight_test_samebatch_onehdri_highlight_test_samples__khronos_metal_rough_spheres_no_textures_v000_t002,highlight_test_samebatch_onehdri,highlight_test_samples__khronos_metal_rough_spheres_no_textures,0,000_002_interior.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/khronos_metal_rough_spheres_no_textures/000_002_interior.png,ours,5.411688910750982,0.5363095796383542,0.2876279652118683,5.411688910750982,0.3721616893730339,0.2876279652118683,5.411688910750982,0.3721616893730339,0.1345367431640625,0.0012759441742673516,0.001678466796875,0.06324846946531498,0.005249768495559692,0.3721616893730339,0.2148238569498062,0.045979721763734965,0.08155752718448639,0.2551369709757574,0.16510367393493652,0.09135288000106812,10.885359504565864,0.28558278516830526,0.21484064811374992,0.6597884893417358,0.6597884893417358,0.6597884893417358,0.3196617364883423,4.953093456691842,0.1362152099609375,0.21611659228801727,0.25885009765625
highlight_test_samebatch_onehdri_highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white_v000_t003,highlight_test_samebatch_onehdri,highlight_test_samples__gso_threshold_porcelain_serving_bowl_coupe_white,0,000_003_photo_studio_loft_hall.png,/4T/CXY/Neural_Gaffer_original/external_sources/render_raw/highlight_test_samples/gso_threshold_porcelain_serving_bowl_coupe_white/000_003_photo_studio_loft_hall.png,ours,4.631488439540695,0.5867128201729799,0.3442319333553314,4.631488439540695,0.5557443734254689,0.3442319333553314,4.631488439540695,0.5557443734254689,0.12571334838867188,0.2613867521286011,0.5762405395507812,0.11287720866107323,0.015751391649246216,0.5557443734254689,0.28317490220069885,0.14342931826805513,0.15438397228717804,0.41553565365168466,0.0,0.0,8.113977889001937,0.39291725883088674,0.5162190794944763,0.6235588788986206,0.6235588788986206,0.6235588788986206,0.37153002619743347,4.300060818094521,0.7019538879394531,0.7776058316230774,0.723846435546875
